,Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Rape,Fondling,Sex offenses - Non-forcible,Incest,Statutory rape,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson,Location,Hate_Crimes,There are no data to download.
12,2013.0,209807.0,Portland State University,1.0,Portland State University,28260.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
13,2014.0,209807.0,Portland State University,1.0,Portland State University,27696.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,18.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
14,2015.0,209807.0,Portland State University,1.0,Portland State University,27488.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
15,2016.0,209807.0,Portland State University,1.0,Portland State University,26627.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,On_campus_Student_Housing_Facilities,2.0,
0,2001.0,209807.0,Portland State University,1.0,Portland State University,20024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,16.0,2.0,Public_Property,0.0,
1,2002.0,209807.0,Portland State University,1.0,Portland State University,21672.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,24.0,0.0,Public_Property,0.0,
2,2003.0,209807.0,Portland State University,1.0,Portland State University,23081.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0,15.0,0.0,Public_Property,0.0,
3,2004.0,209807.0,Portland State University,1.0,Portland State University,23444.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,8.0,43.0,0.0,Public_Property,0.0,
4,2005.0,209807.0,Portland State University,1.0,Portland State University,23929.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,15.0,45.0,0.0,Public_Property,0.0,
5,2006.0,209807.0,Portland State University,1.0,Portland State University,24254.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,26.0,1.0,Public_Property,0.0,
6,2007.0,209807.0,Portland State University,1.0,Portland State University,24963.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,34.0,0.0,Public_Property,0.0,
7,2008.0,209807.0,Portland State University,1.0,Portland State University,26382.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,16.0,1.0,Public_Property,1.0,
8,2009.0,209807.0,Portland State University,1.0,Portland State University,27901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,11.0,2.0,Public_Property,0.0,
9,2010.0,209807.0,Portland State University,1.0,Portland State University,28035.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,20.0,0.0,Public_Property,0.0,
10,2011.0,209807.0,Portland State University,1.0,Portland State University,28584.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0,Public_Property,0.0,
11,2012.0,209807.0,Portland State University,1.0,Portland State University,28287.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,Public_Property,0.0,
12,2013.0,209807.0,Portland State University,1.0,Portland State University,28260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,Public_Property,0.0,
13,2014.0,209807.0,Portland State University,1.0,Portland State University,27696.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
14,2015.0,209807.0,Portland State University,1.0,Portland State University,27488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
15,2016.0,209807.0,Portland State University,1.0,Portland State University,26627.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,7.0,0.0,Public_Property,2.0,
0,2001.0,227766.0,Richland College,1.0,Main Campus,13313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
1,2009.0,227766.0,Richland College,1.0,Main Campus,18201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
2,2010.0,227766.0,Richland College,1.0,Main Campus,19201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
0,2001.0,227766.0,Richland College,1.0,Main Campus,13313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,10.0,0.0,On_campus,0.0,
1,2002.0,227766.0,Richland College,1.0,Main Campus,14266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,9.0,0.0,On_campus,0.0,
2,2003.0,227766.0,Richland College,1.0,Main Campus,13887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,On_campus,0.0,
3,2004.0,227766.0,Richland College,1.0,Main Campus,13922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,On_campus,0.0,
4,2005.0,227766.0,Richland College,1.0,Main Campus,14399.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,On_campus,0.0,
5,2006.0,227766.0,Richland College,1.0,Main Campus,14555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,11.0,0.0,On_campus,0.0,
6,2007.0,227766.0,Richland College,1.0,Main Campus,15311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,3.0,0.0,On_campus,0.0,
7,2008.0,227766.0,Richland College,1.0,Main Campus,15917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,On_campus,0.0,
8,2009.0,227766.0,Richland College,1.0,Main Campus,18201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,On_campus,0.0,
9,2010.0,227766.0,Richland College,1.0,Main Campus,19201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,On_campus,0.0,
10,2011.0,227766.0,Richland College,1.0,Main Campus,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,On_campus,0.0,
11,2012.0,227766.0,Richland College,1.0,Main Campus,19552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,On_campus,0.0,
12,2013.0,227766.0,Richland College,1.0,Main Campus,19287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,On_campus,0.0,
13,2014.0,227766.0,Richland College,1.0,Main Campus,19343.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,On_campus,0.0,
14,2015.0,227766.0,Richland College,1.0,Main Campus,16687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,On_campus,0.0,
15,2016.0,227766.0,Richland College,1.0,Main Campus,18106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,On_campus,0.0,
0,2001.0,227766.0,Richland College,1.0,Main Campus,13313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
1,2002.0,227766.0,Richland College,1.0,Main Campus,14266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
2,2003.0,227766.0,Richland College,1.0,Main Campus,13887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
3,2004.0,227766.0,Richland College,1.0,Main Campus,13922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
4,2005.0,227766.0,Richland College,1.0,Main Campus,14399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
5,2006.0,227766.0,Richland College,1.0,Main Campus,14555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
6,2007.0,227766.0,Richland College,1.0,Main Campus,15311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
7,2008.0,227766.0,Richland College,1.0,Main Campus,15917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
8,2009.0,227766.0,Richland College,1.0,Main Campus,18201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
9,2010.0,227766.0,Richland College,1.0,Main Campus,19201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
10,2011.0,227766.0,Richland College,1.0,Main Campus,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
11,2012.0,227766.0,Richland College,1.0,Main Campus,19552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
12,2013.0,227766.0,Richland College,1.0,Main Campus,19287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
13,2014.0,227766.0,Richland College,1.0,Main Campus,19343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
14,2015.0,227766.0,Richland College,1.0,Main Campus,16687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
15,2016.0,227766.0,Richland College,1.0,Main Campus,18106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
0,2001.0,122597.0,San Francisco State University,1.0,Main Campus,26866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
1,2002.0,122597.0,San Francisco State University,1.0,Main Campus,28378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
2,2003.0,122597.0,San Francisco State University,1.0,Main Campus,29686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
3,2004.0,122597.0,San Francisco State University,1.0,Main Campus,28804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
4,2005.0,122597.0,San Francisco State University,1.0,Main Campus,28950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
5,2008.0,122597.0,San Francisco State University,1.0,Main Campus,30014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,Noncampus,0.0,
6,2009.0,122597.0,San Francisco State University,1.0,Main Campus,30469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,Noncampus,0.0,
7,2010.0,122597.0,San Francisco State University,1.0,Main Campus,29718.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,Noncampus,0.0,
8,2012.0,122597.0,San Francisco State University,1.0,Main Campus,30500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
9,2016.0,122597.0,San Francisco State University,1.0,Main Campus,29045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
0,2001.0,122597.0,San Francisco State University,1.0,Main Campus,26866.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,6.0,0.0,On_campus,0.0,
1,2002.0,122597.0,San Francisco State University,1.0,Main Campus,28378.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,44.0,7.0,0.0,On_campus,0.0,
2,2003.0,122597.0,San Francisco State University,1.0,Main Campus,29686.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,40.0,7.0,0.0,On_campus,0.0,
3,2004.0,122597.0,San Francisco State University,1.0,Main Campus,28804.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,51.0,15.0,2.0,On_campus,0.0,
4,2005.0,122597.0,San Francisco State University,1.0,Main Campus,28950.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,36.0,16.0,1.0,On_campus,0.0,
5,2006.0,122597.0,San Francisco State University,1.0,Main Campus,29628.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,75.0,27.0,2.0,On_campus,0.0,
6,2007.0,122597.0,San Francisco State University,1.0,Main Campus,30125.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,13.0,1.0,On_campus,0.0,
7,2008.0,122597.0,San Francisco State University,1.0,Main Campus,30014.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,42.0,17.0,4.0,On_campus,0.0,
8,2009.0,122597.0,San Francisco State University,1.0,Main Campus,30469.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,26.0,6.0,0.0,On_campus,0.0,
9,2010.0,122597.0,San Francisco State University,1.0,Main Campus,29718.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,43.0,10.0,0.0,On_campus,0.0,
10,2011.0,122597.0,San Francisco State University,1.0,Main Campus,29541.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.0,8.0,1.0,On_campus,0.0,
11,2012.0,122597.0,San Francisco State University,1.0,Main Campus,30500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,6.0,4.0,On_campus,0.0,
12,2013.0,122597.0,San Francisco State University,1.0,Main Campus,29905.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,9.0,1.0,On_campus,0.0,
13,2014.0,122597.0,San Francisco State University,1.0,Main Campus,29465.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,On_campus,0.0,
14,2015.0,122597.0,San Francisco State University,1.0,Main Campus,30256.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,2.0,On_campus,2.0,
15,2016.0,122597.0,San Francisco State University,1.0,Main Campus,29045.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,2.0,1.0,31.0,6.0,3.0,On_campus,2.0,
0,2001.0,122597.0,San Francisco State University,1.0,Main Campus,26866.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,On_campus_Student_Housing_Facilities,0.0,
1,2002.0,122597.0,San Francisco State University,1.0,Main Campus,28378.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
2,2003.0,122597.0,San Francisco State University,1.0,Main Campus,29686.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
3,2004.0,122597.0,San Francisco State University,1.0,Main Campus,28804.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,1.0,0.0,On_campus_Student_Housing_Facilities,0.0,
4,2005.0,122597.0,San Francisco State University,1.0,Main Campus,28950.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,19.0,6.0,1.0,On_campus_Student_Housing_Facilities,0.0,
5,2006.0,122597.0,San Francisco State University,1.0,Main Campus,29628.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,35.0,11.0,1.0,On_campus_Student_Housing_Facilities,0.0,
6,2007.0,122597.0,San Francisco State University,1.0,Main Campus,30125.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,8.0,1.0,On_campus_Student_Housing_Facilities,0.0,
7,2008.0,122597.0,San Francisco State University,1.0,Main Campus,30014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,11.0,4.0,On_campus_Student_Housing_Facilities,0.0,
8,2009.0,122597.0,San Francisco State University,1.0,Main Campus,30469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
9,2010.0,122597.0,San Francisco State University,1.0,Main Campus,29718.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
10,2011.0,122597.0,San Francisco State University,1.0,Main Campus,29541.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,1.0,On_campus_Student_Housing_Facilities,0.0,
11,2012.0,122597.0,San Francisco State University,1.0,Main Campus,30500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,6.0,0.0,On_campus_Student_Housing_Facilities,0.0,
12,2013.0,122597.0,San Francisco State University,1.0,Main Campus,29905.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,On_campus_Student_Housing_Facilities,0.0,
13,2014.0,122597.0,San Francisco State University,1.0,Main Campus,29465.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
14,2015.0,122597.0,San Francisco State University,1.0,Main Campus,30256.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,On_campus_Student_Housing_Facilities,0.0,
15,2016.0,122597.0,San Francisco State University,1.0,Main Campus,29045.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
0,2001.0,122597.0,San Francisco State University,1.0,Main Campus,26866.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,214.0,75.0,349.0,362.0,10.0,Public_Property,0.0,
1,2002.0,122597.0,San Francisco State University,1.0,Main Campus,28378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,45.0,107.0,0.0,Public_Property,0.0,
2,2003.0,122597.0,San Francisco State University,1.0,Main Campus,29686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,41.0,0.0,Public_Property,0.0,
3,2004.0,122597.0,San Francisco State University,1.0,Main Campus,28804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,14.0,0.0,Public_Property,0.0,
4,2005.0,122597.0,San Francisco State University,1.0,Main Campus,28950.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,1.0,54.0,0.0,Public_Property,0.0,
5,2006.0,122597.0,San Francisco State University,1.0,Main Campus,29628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,Public_Property,0.0,
6,2007.0,122597.0,San Francisco State University,1.0,Main Campus,30125.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,14.0,0.0,Public_Property,0.0,
7,2008.0,122597.0,San Francisco State University,1.0,Main Campus,30014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,Public_Property,0.0,
8,2009.0,122597.0,San Francisco State University,1.0,Main Campus,30469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,7.0,0.0,Public_Property,0.0,
9,2010.0,122597.0,San Francisco State University,1.0,Main Campus,29718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,11.0,0.0,Public_Property,0.0,
10,2011.0,122597.0,San Francisco State University,1.0,Main Campus,29541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,Public_Property,0.0,
11,2012.0,122597.0,San Francisco State University,1.0,Main Campus,30500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,Public_Property,0.0,
12,2013.0,122597.0,San Francisco State University,1.0,Main Campus,29905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,17.0,0.0,Public_Property,0.0,
13,2014.0,122597.0,San Francisco State University,1.0,Main Campus,29465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,Public_Property,0.0,
14,2015.0,122597.0,San Francisco State University,1.0,Main Campus,30256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,34.0,1.0,Public_Property,0.0,
15,2016.0,122597.0,San Francisco State University,1.0,Main Campus,29045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,18.0,0.0,Public_Property,0.0,
0,2001.0,196413.0,Syracuse University,1.0,Main Campus,18072.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,Noncampus,0.0,
1,2002.0,196413.0,Syracuse University,1.0,Main Campus,18604.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,Noncampus,0.0,
2,2003.0,196413.0,Syracuse University,1.0,Main Campus,18639.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Noncampus,0.0,
3,2004.0,196413.0,Syracuse University,1.0,Main Campus,18247.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Noncampus,0.0,
4,2005.0,196413.0,Syracuse University,1.0,Main Campus,18734.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,6.0,0.0,Noncampus,0.0,
5,2006.0,196413.0,Syracuse University,1.0,Main Campus,19082.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,Noncampus,0.0,
6,2007.0,196413.0,Syracuse University,1.0,Main Campus,19084.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Noncampus,0.0,
7,2008.0,196413.0,Syracuse University,1.0,Main Campus,19366.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Noncampus,0.0,
8,2009.0,196413.0,Syracuse University,1.0,Main Campus,19638.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,Noncampus,0.0,
9,2010.0,196413.0,Syracuse University,1.0,Main Campus,20407.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Noncampus,0.0,
10,2011.0,196413.0,Syracuse University,1.0,Main Campus,20829.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,Noncampus,0.0,
11,2012.0,196413.0,Syracuse University,1.0,Main Campus,21029.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0,0.0,Noncampus,0.0,
12,2013.0,196413.0,Syracuse University,1.0,Main Campus,21267.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,Noncampus,4.0,
13,2014.0,196413.0,Syracuse University,1.0,Main Campus,21492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,Noncampus,2.0,
14,2015.0,196413.0,Syracuse University,1.0,Main Campus,21789.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Noncampus,2.0,
15,2016.0,196413.0,Syracuse University,1.0,Main Campus,21970.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Noncampus,0.0,
0,2001.0,196413.0,Syracuse University,1.0,Main Campus,18072.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,74.0,7.0,4.0,On_campus,0.0,
1,2002.0,196413.0,Syracuse University,1.0,Main Campus,18604.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,65.0,6.0,0.0,On_campus,0.0,
2,2003.0,196413.0,Syracuse University,1.0,Main Campus,18639.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,68.0,4.0,2.0,On_campus,0.0,
3,2004.0,196413.0,Syracuse University,1.0,Main Campus,18247.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,93.0,3.0,0.0,On_campus,0.0,
4,2005.0,196413.0,Syracuse University,1.0,Main Campus,18734.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,85.0,1.0,1.0,On_campus,0.0,
5,2006.0,196413.0,Syracuse University,1.0,Main Campus,19082.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,117.0,0.0,3.0,On_campus,0.0,
6,2007.0,196413.0,Syracuse University,1.0,Main Campus,19084.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,77.0,2.0,2.0,On_campus,0.0,
7,2008.0,196413.0,Syracuse University,1.0,Main Campus,19366.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,1.0,1.0,On_campus,0.0,
8,2009.0,196413.0,Syracuse University,1.0,Main Campus,19638.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,45.0,0.0,2.0,On_campus,0.0,
9,2010.0,196413.0,Syracuse University,1.0,Main Campus,20407.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,0.0,0.0,On_campus,2.0,
10,2011.0,196413.0,Syracuse University,1.0,Main Campus,20829.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,1.0,On_campus,0.0,
11,2012.0,196413.0,Syracuse University,1.0,Main Campus,21029.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,28.0,0.0,2.0,On_campus,0.0,
